129675472,171000.0,3.25,726,,726,TX,44,34,12047,300,SF
129686479,238000.0,2.999,732,,732,UT,31,43,12047,300,SF
129719401,215000.0,2.874,704,755.0,729,UT,20,40,12047,300,SF
129728228,131000.0,3.5,698,699.0,698,AR,21,44,12047,300,SF
129746151,100000.0,3.5,682,,682,TX,33,44,12047,300,PU
129830904,101000.0,3.375,633,687.0,660,CT,37,32,12047,300,SF
129832939,416000.0,3.2,709,700.0,704,CA,28,44,12047,300,SF
129864973,152000.0,2.875,678,,678,FL,44,39,12047,300,PU
129930018,535000.0,3.25,605,663.0,634,CA,29,45,12047,300,SF
130362948,178000.0,3.375,703,,703,WV,43,44,12047,300,SF
130404508,123000.0,3.25,694,,694,KS,44,38,12047,300,PU
130406632,260000.0,2.999,668,,668,CA,35,42,12047,300,SF
130435316,251000.0,2.625,695,,695,NC,50,44,12047,300,SF
130458648,107000.0,2.875,694,,694,GA,45,43,12047,300,SF
130459949,154000.0,3.25,693,,693,MT,37,44,12047,300,MH
130480752,233000.0,3.375,733,739.0,736,AZ,44,39,12047,300,PU
130503313,168000.0,2.99,716,,716,NC,43,35,12047,300,SF
130509593,61000.0,3.75,715,,715,TX,21,31,12047,300,PU
130510294,167000.0,3.0,712,809.0,760,CA,44,34,12047,300,SF
130520310,297000.0,2.75,734,,734,UT,44,33,12047,300,PU
130528566,190000.0,2.875,699,,699,CA,44,32,12047,300,SF
130530245,469000.0,2.874,729,747.0,738,CA,39,40,12047,300,SF
130531709,84000.0,3.5,698,660.0,679,AZ,41,42,12047,300,SF
130563837,389000.0,2.99,700,,700,PA,46,44,12047,300,PU
130603208,274000.0,2.75,716,,716,HI,37,45,12047,300,SF
130607464,300000.0,3.25,701,,701,CA,21,35,12047,300,SF
130617833,333000.0,2.999,693,,693,CA,48,36,12047,300,SF
130624630,115000.0,2.99,694,,694,NV,40,39,12047,300,PU
130628377,66000.0,3.5,693,,693,TX,49,33,12047,300,SF
130637168,490000.0,3.875,719,709.0,714,CA,50,42,12047,300,SF
131306849,314000.0,2.99,660,,660,TX,49,44,12047,300,SF
131390854,110000.0,2.875,693,,693,NH,26,39,12047,300,SF
131401187,168000.0,2.875,688,711.0,699,CA,41,21,12047,300,PU
131452995,287000.0,3.75,701,,701,CA,37,42,12047,300,SF
